schedule_index,part_id,layer_id,fixed_start_cell_id,solver_status,result_start_cell_id,result_end_cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,layer_total_time_s,base_layer_total_time_s,delta_time_s,delta_time_percent,path_difference_rate,path_cell_ids
5,part_A,3,L03_C014,OPTIMAL,L03_C014,L03_C001,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.815789,L03_C014|L03_C013|L03_C012|L03_C017|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C031|L03_C026|L03_C021|L03_C022|L03_C027|L03_C028|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C009|L03_C008|L03_C003|L03_C002|L03_C007|L03_C011|L03_C006|L03_C001
5,part_A,3,L03_C015,OPTIMAL,L03_C015,L03_C032,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.526316,L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C026|L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C014|L03_C013|L03_C012|L03_C017|L03_C021|L03_C022|L03_C027|L03_C028|L03_C033|L03_C032
5,part_A,3,L03_C016,OPTIMAL,L03_C016,L03_C018,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.710526,L03_C016|L03_C020|L03_C025|L03_C026|L03_C027|L03_C028|L03_C033|L03_C032|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C022|L03_C021|L03_C017|L03_C012|L03_C011|L03_C006|L03_C007|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C008|L03_C013|L03_C014|L03_C015|L03_C019|L03_C018
5,part_A,3,L03_C017,OPTIMAL,L03_C017,L03_C020,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.447368,L03_C017|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C012|L03_C013|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C014|L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C028|L03_C027|L03_C022|L03_C021|L03_C026|L03_C031|L03_C032|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020
5,part_A,3,L03_C018,OPTIMAL,L03_C018,L03_C007,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.526316,L03_C018|L03_C014|L03_C009|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C024|L03_C023|L03_C022|L03_C027|L03_C026|L03_C031|L03_C032|L03_C033|L03_C028|L03_C029|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C012|L03_C013|L03_C008|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007
5,part_A,3,L03_C019,OPTIMAL,L03_C019,L03_C011,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.657895,L03_C019|L03_C024|L03_C029|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C032|L03_C033|L03_C028|L03_C027|L03_C026|L03_C025|L03_C020|L03_C021|L03_C022|L03_C023|L03_C018|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C009|L03_C014|L03_C013|L03_C012|L03_C017|L03_C016|L03_C011
5,part_A,3,L03_C020,OPTIMAL,L03_C020,L03_C005,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.684211,L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C031|L03_C026|L03_C021|L03_C022|L03_C027|L03_C028|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C014|L03_C013|L03_C008|L03_C007|L03_C012|L03_C017|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C003|L03_C004|L03_C009|L03_C010|L03_C005
5,part_A,3,L03_C021,OPTIMAL,L03_C021,L03_C011,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.605263,L03_C021|L03_C017|L03_C012|L03_C007|L03_C006|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C009|L03_C008|L03_C013|L03_C014|L03_C018|L03_C019|L03_C024|L03_C023|L03_C022|L03_C027|L03_C028|L03_C029|L03_C034|L03_C039|L03_C038|L03_C033|L03_C032|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C026|L03_C025|L03_C020|L03_C016|L03_C011
5,part_A,3,L03_C022,OPTIMAL,L03_C022,L03_C007,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.447368,L03_C022|L03_C023|L03_C018|L03_C014|L03_C009|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C024|L03_C029|L03_C034|L03_C039|L03_C038|L03_C037|L03_C032|L03_C033|L03_C028|L03_C027|L03_C026|L03_C031|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C012|L03_C013|L03_C008|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007
5,part_A,3,L03_C023,OPTIMAL,L03_C023,L03_C024,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.842105,L03_C023|L03_C018|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C011|L03_C007|L03_C008|L03_C009|L03_C014|L03_C013|L03_C012|L03_C017|L03_C016|L03_C020|L03_C021|L03_C022|L03_C027|L03_C028|L03_C033|L03_C032|L03_C031|L03_C026|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024
5,part_A,3,L03_C024,OPTIMAL,L03_C024,L03_C018,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.842105,L03_C024|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C009|L03_C014|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017|L03_C021|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C028|L03_C027|L03_C022|L03_C023|L03_C018
5,part_A,3,L03_C025,OPTIMAL,L03_C025,L03_C017,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.421053,L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C012|L03_C013|L03_C014|L03_C009|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C028|L03_C033|L03_C034|L03_C039|L03_C038|L03_C032|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C026|L03_C027|L03_C022|L03_C021|L03_C017
5,part_A,3,L03_C026,OPTIMAL,L03_C026,L03_C013,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.815789,L03_C026|L03_C027|L03_C022|L03_C021|L03_C017|L03_C012|L03_C007|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C031|L03_C032|L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C028|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C008|L03_C009|L03_C014|L03_C013
5,part_A,3,L03_C027,OPTIMAL,L03_C027,L03_C034,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.789474,L03_C027|L03_C022|L03_C023|L03_C018|L03_C014|L03_C009|L03_C013|L03_C012|L03_C017|L03_C021|L03_C026|L03_C031|L03_C032|L03_C033|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C008|L03_C007|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034
5,part_A,3,L03_C028,OPTIMAL,L03_C028,L03_C017,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.815789,L03_C028|L03_C027|L03_C022|L03_C021|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C032|L03_C033|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C014|L03_C009|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C013|L03_C012|L03_C011|L03_C016|L03_C017
5,part_A,3,L03_C029,OPTIMAL,L03_C029,L03_C013,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.763158,L03_C029|L03_C028|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C032|L03_C027|L03_C026|L03_C025|L03_C020|L03_C016|L03_C017|L03_C021|L03_C022|L03_C023|L03_C024|L03_C019|L03_C018|L03_C014|L03_C015|L03_C010|L03_C005|L03_C004|L03_C009|L03_C008|L03_C003|L03_C002|L03_C001|L03_C006|L03_C011|L03_C007|L03_C012|L03_C013
5,part_A,3,L03_C030,OPTIMAL,L03_C030,L03_C024,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.394737,L03_C030|L03_C035|L03_C036|L03_C031|L03_C026|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C012|L03_C013|L03_C014|L03_C009|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C018|L03_C023|L03_C022|L03_C027|L03_C028|L03_C033|L03_C032|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024
5,part_A,3,L03_C031,OPTIMAL,L03_C031,L03_C009,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.684211,L03_C031|L03_C026|L03_C027|L03_C022|L03_C023|L03_C018|L03_C019|L03_C024|L03_C029|L03_C028|L03_C034|L03_C039|L03_C038|L03_C033|L03_C032|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C012|L03_C013|L03_C014|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C007|L03_C008|L03_C009
5,part_A,3,L03_C032,OPTIMAL,L03_C032,L03_C001,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.473684,L03_C032|L03_C031|L03_C026|L03_C027|L03_C022|L03_C021|L03_C017|L03_C012|L03_C013|L03_C008|L03_C007|L03_C002|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C014|L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C028|L03_C033|L03_C034|L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001
5,part_A,3,L03_C033,OPTIMAL,L03_C033,L03_C009,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.868421,L03_C033|L03_C032|L03_C027|L03_C028|L03_C023|L03_C022|L03_C021|L03_C017|L03_C012|L03_C007|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C026|L03_C031|L03_C030|L03_C035|L03_C036|L03_C037|L03_C038|L03_C039|L03_C034|L03_C029|L03_C024|L03_C018|L03_C019|L03_C015|L03_C014|L03_C013|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009
5,part_A,3,L03_C034,OPTIMAL,L03_C034,L03_C007,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.605263,L03_C034|L03_C039|L03_C038|L03_C037|L03_C032|L03_C033|L03_C028|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C014|L03_C009|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C011|L03_C016|L03_C020|L03_C025|L03_C030|L03_C035|L03_C036|L03_C031|L03_C026|L03_C027|L03_C022|L03_C021|L03_C017|L03_C012|L03_C013|L03_C008|L03_C007
5,part_A,3,L03_C035,OPTIMAL,L03_C035,L03_C013,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.500000,L03_C035|L03_C030|L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C008|L03_C003|L03_C004|L03_C005|L03_C010|L03_C009|L03_C014|L03_C015|L03_C019|L03_C018|L03_C023|L03_C024|L03_C029|L03_C028|L03_C034|L03_C039|L03_C038|L03_C033|L03_C032|L03_C037|L03_C036|L03_C031|L03_C026|L03_C027|L03_C022|L03_C021|L03_C017|L03_C012|L03_C013
5,part_A,3,L03_C036,OPTIMAL,L03_C036,L03_C007,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.789474,L03_C036|L03_C035|L03_C030|L03_C031|L03_C032|L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C028|L03_C029|L03_C024|L03_C023|L03_C018|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C008|L03_C009|L03_C014|L03_C013|L03_C012|L03_C017|L03_C021|L03_C022|L03_C027|L03_C026|L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007
5,part_A,3,L03_C037,OPTIMAL,L03_C037,L03_C013,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.921053,L03_C037|L03_C038|L03_C039|L03_C034|L03_C033|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015|L03_C010|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C006|L03_C011|L03_C007|L03_C008|L03_C009|L03_C014|L03_C018|L03_C023|L03_C022|L03_C027|L03_C032|L03_C031|L03_C036|L03_C035|L03_C030|L03_C025|L03_C026|L03_C021|L03_C020|L03_C016|L03_C017|L03_C012|L03_C013
5,part_A,3,L03_C038,OPTIMAL,L03_C038,L03_C005,152.000000,0.084444,0.234000,0.585000,0.903444,0.903444,0.000000,0.000000,0.657895,L03_C038|L03_C039|L03_C034|L03_C033|L03_C028|L03_C029|L03_C024|L03_C019|L03_C015|L03_C010|L03_C009|L03_C014|L03_C018|L03_C023|L03_C022|L03_C027|L03_C026|L03_C031|L03_C032|L03_C037|L03_C036|L03_C035|L03_C030|L03_C025|L03_C020|L03_C021|L03_C017|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C012|L03_C013|L03_C008|L03_C003|L03_C004|L03_C005
5,part_A,3,L03_C039,OPTIMAL,L03_C039,L03_C028,153.656900,0.085365,0.234000,0.585000,0.904365,0.903444,0.000920,0.101888,0.500000,L03_C039|L03_C038|L03_C037|L03_C036|L03_C035|L03_C030|L03_C031|L03_C026|L03_C025|L03_C020|L03_C016|L03_C011|L03_C006|L03_C001|L03_C002|L03_C007|L03_C003|L03_C004|L03_C005|L03_C010|L03_C015|L03_C019|L03_C024|L03_C029|L03_C034|L03_C033|L03_C032|L03_C027|L03_C022|L03_C021|L03_C017|L03_C012|L03_C013|L03_C008|L03_C009|L03_C014|L03_C018|L03_C023|L03_C028
6,part_B,3,L03_C001,OPTIMAL,L03_C001,L03_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C023|L03_C024|L03_C028
6,part_B,3,L03_C002,OPTIMAL,L03_C002,L03_C023,113.656900,0.063143,0.141667,0.420000,0.624809,0.623889,0.000920,0.147542,0.740741,L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C003,OPTIMAL,L03_C003,L03_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.814815,L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C023|L03_C024|L03_C028
6,part_B,3,L03_C004,OPTIMAL,L03_C004,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.629630,L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C003|L03_C002|L03_C001|L03_C008|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C005,OPTIMAL,L03_C005,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C004|L03_C003|L03_C010|L03_C009|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C006,OPTIMAL,L03_C006,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.592593,L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C005|L03_C004|L03_C011|L03_C010|L03_C003|L03_C002|L03_C001|L03_C008|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C007,OPTIMAL,L03_C007,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.851852,L03_C007|L03_C014|L03_C013|L03_C006|L03_C005|L03_C012|L03_C011|L03_C004|L03_C003|L03_C010|L03_C009|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C008,OPTIMAL,L03_C008,L03_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.629630,L03_C008|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C024|L03_C028|L03_C027
6,part_B,3,L03_C009,OPTIMAL,L03_C009,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.851852,L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C010,OPTIMAL,L03_C010,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C011,OPTIMAL,L03_C011,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.888889,L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C010|L03_C009|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C012,OPTIMAL,L03_C012,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.740741,L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C011|L03_C010|L03_C003|L03_C002|L03_C001|L03_C008|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C013,OPTIMAL,L03_C013,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.925926,L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C012|L03_C011|L03_C004|L03_C003|L03_C010|L03_C009|L03_C002|L03_C001|L03_C008|L03_C015|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C014,OPTIMAL,L03_C014,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L03_C014|L03_C007|L03_C006|L03_C013|L03_C012|L03_C005|L03_C004|L03_C011|L03_C010|L03_C003|L03_C002|L03_C001|L03_C008|L03_C009|L03_C016|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C015,OPTIMAL,L03_C015,L03_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.703704,L03_C015|L03_C008|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C016|L03_C018|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C023|L03_C024|L03_C028
6,part_B,3,L03_C016,OPTIMAL,L03_C016,L03_C024,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L03_C016|L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015|L03_C017|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C027|L03_C028|L03_C024
6,part_B,3,L03_C017,OPTIMAL,L03_C017,L03_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.666667,L03_C017|L03_C015|L03_C008|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C016|L03_C018|L03_C020|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C024|L03_C028|L03_C027
6,part_B,3,L03_C018,OPTIMAL,L03_C018,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.814815,L03_C018|L03_C016|L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015|L03_C017|L03_C019|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C019,OPTIMAL,L03_C019,L03_C028,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.666667,L03_C019|L03_C017|L03_C015|L03_C008|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C016|L03_C018|L03_C020|L03_C022|L03_C021|L03_C025|L03_C026|L03_C027|L03_C023|L03_C024|L03_C028
6,part_B,3,L03_C020,OPTIMAL,L03_C020,L03_C027,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.888889,L03_C020|L03_C018|L03_C016|L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015|L03_C017|L03_C019|L03_C021|L03_C025|L03_C026|L03_C022|L03_C023|L03_C024|L03_C028|L03_C027
6,part_B,3,L03_C021,OPTIMAL,L03_C021,L03_C023,113.656900,0.063143,0.141667,0.420000,0.624809,0.623889,0.000920,0.147542,0.592593,L03_C021|L03_C019|L03_C017|L03_C015|L03_C008|L03_C001|L03_C002|L03_C003|L03_C004|L03_C005|L03_C006|L03_C007|L03_C014|L03_C013|L03_C012|L03_C011|L03_C010|L03_C009|L03_C016|L03_C018|L03_C020|L03_C022|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C022,OPTIMAL,L03_C022,L03_C023,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.777778,L03_C022|L03_C020|L03_C018|L03_C016|L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015|L03_C017|L03_C019|L03_C021|L03_C025|L03_C026|L03_C027|L03_C028|L03_C024|L03_C023
6,part_B,3,L03_C023,OPTIMAL,L03_C023,L03_C015,112.000000,0.062222,0.141667,0.420000,0.623889,0.623889,0.000000,0.000000,0.592593,L03_C023|L03_C024|L03_C028|L03_C027|L03_C026|L03_C025|L03_C021|L03_C022|L03_C020|L03_C019|L03_C017|L03_C018|L03_C016|L03_C009|L03_C010|L03_C011|L03_C012|L03_C013|L03_C014|L03_C007|L03_C006|L03_C005|L03_C004|L03_C003|L03_C002|L03_C001|L03_C008|L03_C015
