part_id,layer_id,cell_i,cell_j,travel_distance_mm,adjacent_flag,spatial_weight,dx_mm,dy_mm,dx_grid,dy_grid,bearing_deg,direction_8,same_row_flag,same_col_flag,queen_adjacent_flag,contact_type,shared_boundary_mm,manhattan_distance_mm,manhattan_grid_distance,chebyshev_grid_distance,proximity_class,local_relation_flag,same_type_flag,i_grid_x,i_grid_y,i_x_mm,i_y_mm,i_xmin_mm,i_xmax_mm,i_ymin_mm,i_ymax_mm,i_type,j_grid_x,j_grid_y,j_x_mm,j_y_mm,j_xmin_mm,j_xmax_mm,j_ymin_mm,j_ymax_mm,j_type
part_B,1,L01_C026,L01_C010,20.3961,0,0.195599,-20,4,-5,1,168.6900675,W,0,0,0,none,0,24,6,5,far,0,1,6,1,26,6,24,28,4,8,thin_wall,1,2,6,10,4,8,8,12,thin_wall
part_B,1,L01_C026,L01_C011,21.5407,0,0.178485,-20,8,-5,2,158.1985905,W,0,0,0,none,0,28,7,5,far,0,1,6,1,26,6,24,28,4,8,thin_wall,1,3,6,14,4,8,12,16,thin_wall
part_B,1,L01_C026,L01_C012,23.3238,0,0.154756,-20,12,-5,3,149.0362435,NW,0,0,0,none,0,32,8,5,far,0,1,6,1,26,6,24,28,4,8,thin_wall,1,4,6,18,4,8,16,20,thin_wall
part_B,1,L01_C026,L01_C013,25.6125,0,0.128864,-20,16,-5,4,141.3401917,NW,0,0,0,none,0,36,9,5,far,0,1,6,1,26,6,24,28,4,8,thin_wall,1,5,6,22,4,8,20,24,thin_wall
part_B,1,L01_C026,L01_C014,28.2843,0,0.104065,-20,20,-5,5,135,NW,0,0,0,none,0,40,10,5,far,0,1,6,1,26,6,24,28,4,8,thin_wall,1,6,6,26,4,8,24,28,thin_wall
part_B,1,L01_C026,L01_C015,16.4924,0,0.267297,-16,-4,-4,-1,-165.9637565,W,0,0,0,none,0,20,5,4,far,0,1,6,1,26,6,24,28,4,8,thin_wall,2,0,10,2,8,12,0,4,thin_wall
part_B,1,L01_C026,L01_C016,16,0,0.278037,-16,0,-4,0,180,W,1,0,0,none,0,16,4,4,far,0,1,6,1,26,6,24,28,4,8,thin_wall,2,1,10,6,8,12,4,8,thin_wall
part_B,1,L01_C026,L01_C017,12.6491,0,0.363517,-12,-4,-3,-1,-161.5650512,W,0,0,0,none,0,16,4,3,far,0,1,6,1,26,6,24,28,4,8,thin_wall,3,0,14,2,12,16,0,4,thin_wall
part_B,1,L01_C026,L01_C018,12,0,0.382893,-12,0,-3,0,180,W,1,0,0,none,0,12,3,3,mid,0,1,6,1,26,6,24,28,4,8,thin_wall,3,1,14,6,12,16,4,8,thin_wall
part_B,1,L01_C026,L01_C019,8.9443,0,0.488927,-8,-4,-2,-1,-153.4349488,SW,0,0,0,none,0,12,3,2,mid,1,1,6,1,26,6,24,28,4,8,thin_wall,4,0,18,2,16,20,0,4,thin_wall
part_B,1,L01_C026,L01_C020,8,0,0.527292,-8,0,-2,0,180,W,1,0,0,none,0,8,2,2,near,1,1,6,1,26,6,24,28,4,8,thin_wall,4,1,18,6,16,20,4,8,thin_wall
part_B,1,L01_C026,L01_C021,5.6569,0,0.636005,-4,-4,-1,-1,-135,SW,0,0,1,corner,0,8,2,1,near,1,1,6,1,26,6,24,28,4,8,thin_wall,5,0,22,2,20,24,0,4,thin_wall
part_B,1,L01_C026,L01_C022,4,1,0.726149,-4,0,-1,0,180,W,1,0,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,1,26,6,24,28,4,8,thin_wall,5,1,22,6,20,24,4,8,thin_wall
part_B,1,L01_C026,L01_C023,8.9443,0,0.488927,-4,8,-1,2,116.5650512,NW,0,0,0,none,0,12,3,2,mid,1,1,6,1,26,6,24,28,4,8,thin_wall,5,3,22,14,20,24,12,16,thin_wall
part_B,1,L01_C026,L01_C024,12.6491,0,0.363517,-4,12,-1,3,108.4349488,N,0,0,0,none,0,16,4,3,far,0,1,6,1,26,6,24,28,4,8,thin_wall,5,4,22,18,20,24,16,20,thin_wall
part_B,1,L01_C026,L01_C025,4,1,0.726149,0,-4,0,-1,-90,S,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,1,26,6,24,28,4,8,thin_wall,6,0,26,2,24,28,0,4,thin_wall
part_B,1,L01_C026,L01_C027,8,0,0.527292,0,8,0,2,90,N,0,1,0,none,0,8,2,2,near,1,1,6,1,26,6,24,28,4,8,thin_wall,6,3,26,14,24,28,12,16,thin_wall
part_B,1,L01_C026,L01_C028,12,0,0.382893,0,12,0,3,90,N,0,1,0,none,0,12,3,3,mid,0,1,6,1,26,6,24,28,4,8,thin_wall,6,4,26,18,24,28,16,20,thin_wall
part_B,1,L01_C027,L01_C001,26.8328,0,0.116878,-24,-12,-6,-3,-153.4349488,SW,0,0,0,none,0,36,9,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,0,2,2,0,4,0,4,thin_wall
part_B,1,L01_C027,L01_C002,25.2982,0,0.132145,-24,-8,-6,-2,-161.5650512,W,0,0,0,none,0,32,8,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,1,2,6,0,4,4,8,thin_wall
part_B,1,L01_C027,L01_C003,24.3311,0,0.142775,-24,-4,-6,-1,-170.5376778,W,0,0,0,none,0,28,7,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,2,2,10,0,4,8,12,thin_wall
part_B,1,L01_C027,L01_C004,24,0,0.146607,-24,0,-6,0,180,W,1,0,0,none,0,24,6,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,3,2,14,0,4,12,16,thin_wall
part_B,1,L01_C027,L01_C005,24.3311,0,0.142775,-24,4,-6,1,170.5376778,W,0,0,0,none,0,28,7,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,4,2,18,0,4,16,20,thin_wall
part_B,1,L01_C027,L01_C006,25.2982,0,0.132145,-24,8,-6,2,161.5650512,W,0,0,0,none,0,32,8,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,5,2,22,0,4,20,24,thin_wall
part_B,1,L01_C027,L01_C007,26.8328,0,0.116878,-24,12,-6,3,153.4349488,NW,0,0,0,none,0,36,9,6,far,0,1,6,3,26,14,24,28,12,16,thin_wall,0,6,2,26,0,4,24,28,thin_wall
part_B,1,L01_C027,L01_C008,23.3238,0,0.154756,-20,-12,-5,-3,-149.0362435,SW,0,0,0,none,0,32,8,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,0,6,2,4,8,0,4,thin_wall
part_B,1,L01_C027,L01_C009,21.5407,0,0.178485,-20,-8,-5,-2,-158.1985905,W,0,0,0,none,0,28,7,5,far,0,0,6,3,26,14,24,28,12,16,thin_wall,1,1,6,6,4,8,4,8,interior
part_B,1,L01_C027,L01_C010,20.3961,0,0.195599,-20,-4,-5,-1,-168.6900675,W,0,0,0,none,0,24,6,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,2,6,10,4,8,8,12,thin_wall
part_B,1,L01_C027,L01_C011,20,0,0.201897,-20,0,-5,0,180,W,1,0,0,none,0,20,5,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,3,6,14,4,8,12,16,thin_wall
part_B,1,L01_C027,L01_C012,20.3961,0,0.195599,-20,4,-5,1,168.6900675,W,0,0,0,none,0,24,6,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,4,6,18,4,8,16,20,thin_wall
part_B,1,L01_C027,L01_C013,21.5407,0,0.178485,-20,8,-5,2,158.1985905,W,0,0,0,none,0,28,7,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,5,6,22,4,8,20,24,thin_wall
part_B,1,L01_C027,L01_C014,23.3238,0,0.154756,-20,12,-5,3,149.0362435,NW,0,0,0,none,0,32,8,5,far,0,1,6,3,26,14,24,28,12,16,thin_wall,1,6,6,26,4,8,24,28,thin_wall
part_B,1,L01_C027,L01_C015,20,0,0.201897,-16,-12,-4,-3,-143.1301024,SW,0,0,0,none,0,28,7,4,far,0,1,6,3,26,14,24,28,12,16,thin_wall,2,0,10,2,8,12,0,4,thin_wall
part_B,1,L01_C027,L01_C016,17.8885,0,0.23905,-16,-8,-4,-2,-153.4349488,SW,0,0,0,none,0,24,6,4,far,0,1,6,3,26,14,24,28,12,16,thin_wall,2,1,10,6,8,12,4,8,thin_wall
part_B,1,L01_C027,L01_C017,16.9706,0,0.257266,-12,-12,-3,-3,-135,SW,0,0,0,none,0,24,6,3,far,0,1,6,3,26,14,24,28,12,16,thin_wall,3,0,14,2,12,16,0,4,thin_wall
part_B,1,L01_C027,L01_C018,14.4222,0,0.315443,-12,-8,-3,-2,-146.3099325,SW,0,0,0,none,0,20,5,3,far,0,1,6,3,26,14,24,28,12,16,thin_wall,3,1,14,6,12,16,4,8,thin_wall
part_B,1,L01_C027,L01_C019,14.4222,0,0.315443,-8,-12,-2,-3,-123.6900675,SW,0,0,0,none,0,20,5,3,far,0,1,6,3,26,14,24,28,12,16,thin_wall,4,0,18,2,16,20,0,4,thin_wall
part_B,1,L01_C027,L01_C020,11.3137,0,0.404503,-8,-8,-2,-2,-135,SW,0,0,0,none,0,16,4,2,mid,1,1,6,3,26,14,24,28,12,16,thin_wall,4,1,18,6,16,20,4,8,thin_wall
part_B,1,L01_C027,L01_C021,12.6491,0,0.363517,-4,-12,-1,-3,-108.4349488,S,0,0,0,none,0,16,4,3,far,0,1,6,3,26,14,24,28,12,16,thin_wall,5,0,22,2,20,24,0,4,thin_wall
part_B,1,L01_C027,L01_C022,8.9443,0,0.488927,-4,-8,-1,-2,-116.5650512,SW,0,0,0,none,0,12,3,2,mid,1,1,6,3,26,14,24,28,12,16,thin_wall,5,1,22,6,20,24,4,8,thin_wall
part_B,1,L01_C027,L01_C023,4,1,0.726149,-4,0,-1,0,180,W,1,0,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,3,26,14,24,28,12,16,thin_wall,5,3,22,14,20,24,12,16,thin_wall
part_B,1,L01_C027,L01_C024,5.6569,0,0.636005,-4,4,-1,1,135,NW,0,0,1,corner,0,8,2,1,near,1,1,6,3,26,14,24,28,12,16,thin_wall,5,4,22,18,20,24,16,20,thin_wall
part_B,1,L01_C027,L01_C025,12,0,0.382893,0,-12,0,-3,-90,S,0,1,0,none,0,12,3,3,mid,0,1,6,3,26,14,24,28,12,16,thin_wall,6,0,26,2,24,28,0,4,thin_wall
part_B,1,L01_C027,L01_C026,8,0,0.527292,0,-8,0,-2,-90,S,0,1,0,none,0,8,2,2,near,1,1,6,3,26,14,24,28,12,16,thin_wall,6,1,26,6,24,28,4,8,thin_wall
part_B,1,L01_C027,L01_C028,4,1,0.726149,0,4,0,1,90,N,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,3,26,14,24,28,12,16,thin_wall,6,4,26,18,24,28,16,20,thin_wall
part_B,1,L01_C028,L01_C001,28.8444,0,0.099504,-24,-16,-6,-4,-146.3099325,SW,0,0,0,none,0,40,10,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,0,2,2,0,4,0,4,thin_wall
part_B,1,L01_C028,L01_C002,26.8328,0,0.116878,-24,-12,-6,-3,-153.4349488,SW,0,0,0,none,0,36,9,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,1,2,6,0,4,4,8,thin_wall
part_B,1,L01_C028,L01_C003,25.2982,0,0.132145,-24,-8,-6,-2,-161.5650512,W,0,0,0,none,0,32,8,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,2,2,10,0,4,8,12,thin_wall
part_B,1,L01_C028,L01_C004,24.3311,0,0.142775,-24,-4,-6,-1,-170.5376778,W,0,0,0,none,0,28,7,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,3,2,14,0,4,12,16,thin_wall
part_B,1,L01_C028,L01_C005,24,0,0.146607,-24,0,-6,0,180,W,1,0,0,none,0,24,6,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,4,2,18,0,4,16,20,thin_wall
part_B,1,L01_C028,L01_C006,24.3311,0,0.142775,-24,4,-6,1,170.5376778,W,0,0,0,none,0,28,7,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,5,2,22,0,4,20,24,thin_wall
part_B,1,L01_C028,L01_C007,25.2982,0,0.132145,-24,8,-6,2,161.5650512,W,0,0,0,none,0,32,8,6,far,0,1,6,4,26,18,24,28,16,20,thin_wall,0,6,2,26,0,4,24,28,thin_wall
part_B,1,L01_C028,L01_C008,25.6125,0,0.128864,-20,-16,-5,-4,-141.3401917,SW,0,0,0,none,0,36,9,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,0,6,2,4,8,0,4,thin_wall
part_B,1,L01_C028,L01_C009,23.3238,0,0.154756,-20,-12,-5,-3,-149.0362435,SW,0,0,0,none,0,32,8,5,far,0,0,6,4,26,18,24,28,16,20,thin_wall,1,1,6,6,4,8,4,8,interior
part_B,1,L01_C028,L01_C010,21.5407,0,0.178485,-20,-8,-5,-2,-158.1985905,W,0,0,0,none,0,28,7,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,2,6,10,4,8,8,12,thin_wall
part_B,1,L01_C028,L01_C011,20.3961,0,0.195599,-20,-4,-5,-1,-168.6900675,W,0,0,0,none,0,24,6,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,3,6,14,4,8,12,16,thin_wall
part_B,1,L01_C028,L01_C012,20,0,0.201897,-20,0,-5,0,180,W,1,0,0,none,0,20,5,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,4,6,18,4,8,16,20,thin_wall
part_B,1,L01_C028,L01_C013,20.3961,0,0.195599,-20,4,-5,1,168.6900675,W,0,0,0,none,0,24,6,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,5,6,22,4,8,20,24,thin_wall
part_B,1,L01_C028,L01_C014,21.5407,0,0.178485,-20,8,-5,2,158.1985905,W,0,0,0,none,0,28,7,5,far,0,1,6,4,26,18,24,28,16,20,thin_wall,1,6,6,26,4,8,24,28,thin_wall
part_B,1,L01_C028,L01_C015,22.6274,0,0.163622,-16,-16,-4,-4,-135,SW,0,0,0,none,0,32,8,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,2,0,10,2,8,12,0,4,thin_wall
part_B,1,L01_C028,L01_C016,20,0,0.201897,-16,-12,-4,-3,-143.1301024,SW,0,0,0,none,0,28,7,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,2,1,10,6,8,12,4,8,thin_wall
part_B,1,L01_C028,L01_C017,20,0,0.201897,-12,-16,-3,-4,-126.8698976,SW,0,0,0,none,0,28,7,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,3,0,14,2,12,16,0,4,thin_wall
part_B,1,L01_C028,L01_C018,16.9706,0,0.257266,-12,-12,-3,-3,-135,SW,0,0,0,none,0,24,6,3,far,0,1,6,4,26,18,24,28,16,20,thin_wall,3,1,14,6,12,16,4,8,thin_wall
part_B,1,L01_C028,L01_C019,17.8885,0,0.23905,-8,-16,-2,-4,-116.5650512,SW,0,0,0,none,0,24,6,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,4,0,18,2,16,20,0,4,thin_wall
part_B,1,L01_C028,L01_C020,14.4222,0,0.315443,-8,-12,-2,-3,-123.6900675,SW,0,0,0,none,0,20,5,3,far,0,1,6,4,26,18,24,28,16,20,thin_wall,4,1,18,6,16,20,4,8,thin_wall
part_B,1,L01_C028,L01_C021,16.4924,0,0.267297,-4,-16,-1,-4,-104.0362435,S,0,0,0,none,0,20,5,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,5,0,22,2,20,24,0,4,thin_wall
part_B,1,L01_C028,L01_C022,12.6491,0,0.363517,-4,-12,-1,-3,-108.4349488,S,0,0,0,none,0,16,4,3,far,0,1,6,4,26,18,24,28,16,20,thin_wall,5,1,22,6,20,24,4,8,thin_wall
part_B,1,L01_C028,L01_C023,5.6569,0,0.636005,-4,-4,-1,-1,-135,SW,0,0,1,corner,0,8,2,1,near,1,1,6,4,26,18,24,28,16,20,thin_wall,5,3,22,14,20,24,12,16,thin_wall
part_B,1,L01_C028,L01_C024,4,1,0.726149,-4,0,-1,0,180,W,1,0,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,4,26,18,24,28,16,20,thin_wall,5,4,22,18,20,24,16,20,thin_wall
part_B,1,L01_C028,L01_C025,16,0,0.278037,0,-16,0,-4,-90,S,0,1,0,none,0,16,4,4,far,0,1,6,4,26,18,24,28,16,20,thin_wall,6,0,26,2,24,28,0,4,thin_wall
part_B,1,L01_C028,L01_C026,12,0,0.382893,0,-12,0,-3,-90,S,0,1,0,none,0,12,3,3,mid,0,1,6,4,26,18,24,28,16,20,thin_wall,6,1,26,6,24,28,4,8,thin_wall
part_B,1,L01_C028,L01_C027,4,1,0.726149,0,-4,0,-1,-90,S,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,6,4,26,18,24,28,16,20,thin_wall,6,3,26,14,24,28,12,16,thin_wall
part_B,2,L02_C001,L02_C002,4,1,0.726149,0,4,0,1,90,N,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,0,0,2,2,0,4,0,4,thin_wall,0,1,2,6,0,4,4,8,thin_wall
part_B,2,L02_C001,L02_C003,8,0,0.527292,0,8,0,2,90,N,0,1,0,none,0,8,2,2,near,1,1,0,0,2,2,0,4,0,4,thin_wall,0,2,2,10,0,4,8,12,thin_wall
part_B,2,L02_C001,L02_C004,12,0,0.382893,0,12,0,3,90,N,0,1,0,none,0,12,3,3,mid,0,1,0,0,2,2,0,4,0,4,thin_wall,0,3,2,14,0,4,12,16,thin_wall
part_B,2,L02_C001,L02_C005,16,0,0.278037,0,16,0,4,90,N,0,1,0,none,0,16,4,4,far,0,1,0,0,2,2,0,4,0,4,thin_wall,0,4,2,18,0,4,16,20,thin_wall
part_B,2,L02_C001,L02_C006,20,0,0.201897,0,20,0,5,90,N,0,1,0,none,0,20,5,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,0,5,2,22,0,4,20,24,thin_wall
part_B,2,L02_C001,L02_C007,24,0,0.146607,0,24,0,6,90,N,0,1,0,none,0,24,6,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,0,6,2,26,0,4,24,28,thin_wall
part_B,2,L02_C001,L02_C008,4,1,0.726149,4,0,1,0,0,E,1,0,1,edge,4,4,1,1,adjacent_or_overlap,1,1,0,0,2,2,0,4,0,4,thin_wall,1,0,6,2,4,8,0,4,thin_wall
part_B,2,L02_C001,L02_C009,5.6569,0,0.636005,4,4,1,1,45,NE,0,0,1,corner,0,8,2,1,near,1,0,0,0,2,2,0,4,0,4,thin_wall,1,1,6,6,4,8,4,8,interior
part_B,2,L02_C001,L02_C010,8.9443,0,0.488927,4,8,1,2,63.43494882,NE,0,0,0,none,0,12,3,2,mid,1,1,0,0,2,2,0,4,0,4,thin_wall,1,2,6,10,4,8,8,12,thin_wall
part_B,2,L02_C001,L02_C011,12.6491,0,0.363517,4,12,1,3,71.56505118,N,0,0,0,none,0,16,4,3,far,0,1,0,0,2,2,0,4,0,4,thin_wall,1,3,6,14,4,8,12,16,thin_wall
part_B,2,L02_C001,L02_C012,16.4924,0,0.267297,4,16,1,4,75.96375653,N,0,0,0,none,0,20,5,4,far,0,1,0,0,2,2,0,4,0,4,thin_wall,1,4,6,18,4,8,16,20,thin_wall
part_B,2,L02_C001,L02_C013,20.3961,0,0.195599,4,20,1,5,78.69006753,N,0,0,0,none,0,24,6,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,1,5,6,22,4,8,20,24,thin_wall
part_B,2,L02_C001,L02_C014,24.3311,0,0.142775,4,24,1,6,80.53767779,N,0,0,0,none,0,28,7,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,1,6,6,26,4,8,24,28,thin_wall
part_B,2,L02_C001,L02_C015,8,0,0.527292,8,0,2,0,0,E,1,0,0,none,0,8,2,2,near,1,1,0,0,2,2,0,4,0,4,thin_wall,2,0,10,2,8,12,0,4,thin_wall
part_B,2,L02_C001,L02_C016,8.9443,0,0.488927,8,4,2,1,26.56505118,NE,0,0,0,none,0,12,3,2,mid,1,1,0,0,2,2,0,4,0,4,thin_wall,2,1,10,6,8,12,4,8,thin_wall
part_B,2,L02_C001,L02_C017,12,0,0.382893,12,0,3,0,0,E,1,0,0,none,0,12,3,3,mid,0,1,0,0,2,2,0,4,0,4,thin_wall,3,0,14,2,12,16,0,4,thin_wall
part_B,2,L02_C001,L02_C018,12.6491,0,0.363517,12,4,3,1,18.43494882,E,0,0,0,none,0,16,4,3,far,0,1,0,0,2,2,0,4,0,4,thin_wall,3,1,14,6,12,16,4,8,thin_wall
part_B,2,L02_C001,L02_C019,16,0,0.278037,16,0,4,0,0,E,1,0,0,none,0,16,4,4,far,0,1,0,0,2,2,0,4,0,4,thin_wall,4,0,18,2,16,20,0,4,thin_wall
part_B,2,L02_C001,L02_C020,16.4924,0,0.267297,16,4,4,1,14.03624347,E,0,0,0,none,0,20,5,4,far,0,1,0,0,2,2,0,4,0,4,thin_wall,4,1,18,6,16,20,4,8,thin_wall
part_B,2,L02_C001,L02_C021,20,0,0.201897,20,0,5,0,0,E,1,0,0,none,0,20,5,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,5,0,22,2,20,24,0,4,thin_wall
part_B,2,L02_C001,L02_C022,20.3961,0,0.195599,20,4,5,1,11.30993247,E,0,0,0,none,0,24,6,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,5,1,22,6,20,24,4,8,thin_wall
part_B,2,L02_C001,L02_C023,23.3238,0,0.154756,20,12,5,3,30.96375653,NE,0,0,0,none,0,32,8,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,5,3,22,14,20,24,12,16,thin_wall
part_B,2,L02_C001,L02_C024,25.6125,0,0.128864,20,16,5,4,38.65980825,NE,0,0,0,none,0,36,9,5,far,0,1,0,0,2,2,0,4,0,4,thin_wall,5,4,22,18,20,24,16,20,thin_wall
part_B,2,L02_C001,L02_C025,24,0,0.146607,24,0,6,0,0,E,1,0,0,none,0,24,6,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,6,0,26,2,24,28,0,4,thin_wall
part_B,2,L02_C001,L02_C026,24.3311,0,0.142775,24,4,6,1,9.462322208,E,0,0,0,none,0,28,7,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,6,1,26,6,24,28,4,8,thin_wall
part_B,2,L02_C001,L02_C027,26.8328,0,0.116878,24,12,6,3,26.56505118,NE,0,0,0,none,0,36,9,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,6,3,26,14,24,28,12,16,thin_wall
part_B,2,L02_C001,L02_C028,28.8444,0,0.099504,24,16,6,4,33.69006753,NE,0,0,0,none,0,40,10,6,far,0,1,0,0,2,2,0,4,0,4,thin_wall,6,4,26,18,24,28,16,20,thin_wall
part_B,2,L02_C002,L02_C001,4,1,0.726149,0,-4,0,-1,-90,S,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,0,1,2,6,0,4,4,8,thin_wall,0,0,2,2,0,4,0,4,thin_wall
part_B,2,L02_C002,L02_C003,4,1,0.726149,0,4,0,1,90,N,0,1,1,edge,4,4,1,1,adjacent_or_overlap,1,1,0,1,2,6,0,4,4,8,thin_wall,0,2,2,10,0,4,8,12,thin_wall
part_B,2,L02_C002,L02_C004,8,0,0.527292,0,8,0,2,90,N,0,1,0,none,0,8,2,2,near,1,1,0,1,2,6,0,4,4,8,thin_wall,0,3,2,14,0,4,12,16,thin_wall
part_B,2,L02_C002,L02_C005,12,0,0.382893,0,12,0,3,90,N,0,1,0,none,0,12,3,3,mid,0,1,0,1,2,6,0,4,4,8,thin_wall,0,4,2,18,0,4,16,20,thin_wall
part_B,2,L02_C002,L02_C006,16,0,0.278037,0,16,0,4,90,N,0,1,0,none,0,16,4,4,far,0,1,0,1,2,6,0,4,4,8,thin_wall,0,5,2,22,0,4,20,24,thin_wall
part_B,2,L02_C002,L02_C007,20,0,0.201897,0,20,0,5,90,N,0,1,0,none,0,20,5,5,far,0,1,0,1,2,6,0,4,4,8,thin_wall,0,6,2,26,0,4,24,28,thin_wall
part_B,2,L02_C002,L02_C008,5.6569,0,0.636005,4,-4,1,-1,-45,SE,0,0,1,corner,0,8,2,1,near,1,1,0,1,2,6,0,4,4,8,thin_wall,1,0,6,2,4,8,0,4,thin_wall
part_B,2,L02_C002,L02_C009,4,1,0.726149,4,0,1,0,0,E,1,0,1,edge,4,4,1,1,adjacent_or_overlap,1,0,0,1,2,6,0,4,4,8,thin_wall,1,1,6,6,4,8,4,8,interior
part_B,2,L02_C002,L02_C010,5.6569,0,0.636005,4,4,1,1,45,NE,0,0,1,corner,0,8,2,1,near,1,1,0,1,2,6,0,4,4,8,thin_wall,1,2,6,10,4,8,8,12,thin_wall
part_B,2,L02_C002,L02_C011,8.9443,0,0.488927,4,8,1,2,63.43494882,NE,0,0,0,none,0,12,3,2,mid,1,1,0,1,2,6,0,4,4,8,thin_wall,1,3,6,14,4,8,12,16,thin_wall
part_B,2,L02_C002,L02_C012,12.6491,0,0.363517,4,12,1,3,71.56505118,N,0,0,0,none,0,16,4,3,far,0,1,0,1,2,6,0,4,4,8,thin_wall,1,4,6,18,4,8,16,20,thin_wall
part_B,2,L02_C002,L02_C013,16.4924,0,0.267297,4,16,1,4,75.96375653,N,0,0,0,none,0,20,5,4,far,0,1,0,1,2,6,0,4,4,8,thin_wall,1,5,6,22,4,8,20,24,thin_wall
part_B,2,L02_C002,L02_C014,20.3961,0,0.195599,4,20,1,5,78.69006753,N,0,0,0,none,0,24,6,5,far,0,1,0,1,2,6,0,4,4,8,thin_wall,1,6,6,26,4,8,24,28,thin_wall
part_B,2,L02_C002,L02_C015,8.9443,0,0.488927,8,-4,2,-1,-26.56505118,SE,0,0,0,none,0,12,3,2,mid,1,1,0,1,2,6,0,4,4,8,thin_wall,2,0,10,2,8,12,0,4,thin_wall
part_B,2,L02_C002,L02_C016,8,0,0.527292,8,0,2,0,0,E,1,0,0,none,0,8,2,2,near,1,1,0,1,2,6,0,4,4,8,thin_wall,2,1,10,6,8,12,4,8,thin_wall
part_B,2,L02_C002,L02_C017,12.6491,0,0.363517,12,-4,3,-1,-18.43494882,E,0,0,0,none,0,16,4,3,far,0,1,0,1,2,6,0,4,4,8,thin_wall,3,0,14,2,12,16,0,4,thin_wall
part_B,2,L02_C002,L02_C018,12,0,0.382893,12,0,3,0,0,E,1,0,0,none,0,12,3,3,mid,0,1,0,1,2,6,0,4,4,8,thin_wall,3,1,14,6,12,16,4,8,thin_wall
part_B,2,L02_C002,L02_C019,16.4924,0,0.267297,16,-4,4,-1,-14.03624347,E,0,0,0,none,0,20,5,4,far,0,1,0,1,2,6,0,4,4,8,thin_wall,4,0,18,2,16,20,0,4,thin_wall
part_B,2,L02_C002,L02_C020,16,0,0.278037,16,0,4,0,0,E,1,0,0,none,0,16,4,4,far,0,1,0,1,2,6,0,4,4,8,thin_wall,4,1,18,6,16,20,4,8,thin_wall
part_B,2,L02_C002,L02_C021,20.3961,0,0.195599,20,-4,5,-1,-11.30993247,E,0,0,0,none,0,24,6,5,far,0,1,0,1,2,6,0,4,4,8,thin_wall,5,0,22,2,20,24,0,4,thin_wall
part_B,2,L02_C002,L02_C022,20,0,0.201897,20,0,5,0,0,E,1,0,0,none,0,20,5,5,far,0,1,0,1,2,6,0,4,4,8,thin_wall,5,1,22,6,20,24,4,8,thin_wall
part_B,2,L02_C002,L02_C023,21.5407,0,0.178485,20,8,5,2,21.80140949,E,0,0,0,none,0,28,7,5,far,0,1,0,1,2,6,0,4,4,8,thin_wall,5,3,22,14,20,24,12,16,thin_wall
